,комнаты,площадь,жилая площадь,площадь кухни,этаж,этажей в доме,год постройки,экология_1,экология_2,экология_3,социальные_1,социальные_2,социальные_3,здравоохранение_1,здравоохранение_2,магазины_1,магазины_2,цена,здравоохранение_1_y,здравоохранение_2_y,магазины_1_y,магазины_2_y,цена_y
3284,3.0,79.38456080212245,50.14476626744285,10.0,10,17.0,2005,0.232205084,B,B,24,4860,1,80.0,0,3,B,413152.8766610739,80.0,0.0,3.0,B,413152.8766610739
3285,1.0,46.287194690063856,,1.0,13,12.0,2015,0.089039719,B,B,33,7976,5,,0,11,B,195895.9832191407,,,,,
3286,2.0,46.31039729554927,32.99191427997096,5.0,7,5.0,1965,0.130617806,B,B,39,10418,9,900.0,1,9,B,183849.57609701695,,,,,
3287,2.0,61.77979587935584,34.00103890622942,13.0,24,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,194696.67224931013,,,,,
3288,3.0,67.12519165572334,44.11189788092032,9.0,15,14.0,1974,0.050272014,B,B,21,4231,14,1020.0,0,3,B,364020.41854424897,1020.0,0.0,3.0,B,364020.41854424897
3289,1.0,42.02378007271911,,1.0,14,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,151215.18089961036,,,,,
3290,2.0,52.382892672555904,36.19689708437386,7.0,4,12.0,1976,0.050900058,B,B,43,10621,1,30.0,2,3,B,193145.19056998665,,,,,
3291,1.0,39.49387885050131,21.919098163738607,8.0,4,14.0,1988,0.0,B,B,30,5562,0,,0,5,A,142548.25961523168,,,,,
3292,2.0,75.3694747318338,40.74916919663425,13.0,4,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,263391.8213542156,,0.0,2.0,B,263391.8213542156
3293,2.0,58.17187128699391,33.84210099866311,11.0,4,7.0,1998,0.0077202819999999,B,B,38,4788,2,,0,4,B,230628.87899949215,,0.0,4.0,B,230628.87899949215
3294,2.0,63.15267387413926,37.29370232975378,12.0,5,17.0,2003,0.1363303,B,B,30,6141,10,262.0,3,6,B,448241.0593142535,262.0,3.0,6.0,B,448241.0593142535
3295,2.0,42.03947590258968,27.559060460109247,5.0,12,12.0,1966,0.31019913,B,B,11,2748,1,,0,0,B,154310.6138192048,,,,,
3296,1.0,53.2068282466772,,1.0,10,16.0,2017,0.43788524,B,B,23,5735,3,1084.0,0,5,B,111003.84324370344,,,,,
3297,2.0,48.37730760236288,,1.0,2,3.0,1977,0.034656082,B,B,0,168,0,,0,0,B,107972.80892180582,,,,,
3298,1.0,44.20441793096207,1.7890858449510307,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,160181.04803127036,,,,,
3299,2.0,66.50677696837232,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,199071.28613783928,,,,,
3300,2.0,57.64637452848418,31.29368818179105,8.0,6,14.0,2004,0.041116354,B,B,53,14892,4,,1,4,B,243461.42437516453,,1.0,4.0,B,243461.42437516453
3301,2.0,51.02178985316074,31.32666020530867,7.0,7,8.0,1963,0.0,B,B,30,7538,87,4702.0,5,5,B,390535.4158607039,4702.0,5.0,5.0,B,390535.4158607039
3302,1.0,38.89126905046911,22.5013333987038,9.0,14,14.0,1976,0.012338886,B,B,35,5776,1,2078.0,2,4,B,164247.88353684658,,,,,
3303,3.0,78.24963688536153,49.38509566003084,10.0,5,16.0,1976,0.300322518,B,B,52,10311,6,,1,9,B,342418.7588880921,,1.0,9.0,B,342418.7588880921
3304,1.0,41.69536648012894,22.134411866081447,8.0,6,14.0,1994,0.090799103,B,B,74,19083,2,,5,15,B,168720.20641007132,,,,,
3305,1.0,35.81333453446787,20.29385695048259,6.0,9,9.0,1976,0.521867054,B,B,25,6149,0,,0,0,B,127717.88515658288,,,,,
3306,2.0,60.4522654645172,36.62694853408837,10.0,5,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,210750.38621592725,,,,,
3307,2.0,61.39242924924668,62.42693238079696,10.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,200014.33614923392,,,,,
3308,1.0,42.48928566774824,20.694328418061264,7.0,10,14.0,2011,0.092290642,B,B,21,4346,2,165.0,1,2,B,151069.4758724529,,,,,
3309,2.0,43.44077807179472,31.45301492479247,5.0,1,5.0,1964,0.161975568,B,A,31,7010,5,4508.0,3,7,B,199944.8588560845,,,,,
3310,1.0,38.23733764048282,,1.0,10,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,125266.2514987378,,,,,
3311,2.0,64.63081280404397,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,194953.28054478567,,,,,
3312,3.0,76.82775317700111,45.80958995963368,9.0,10,12.0,1984,0.136244425,B,B,11,2370,0,,0,1,B,113423.37755958216,,,,,
3313,1.0,36.64393485878865,21.239484810629584,6.0,6,9.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,173886.99305163143,,,,,
3314,3.0,80.73934586944947,45.0359783916455,12.0,6,14.0,2010,0.175054867,B,B,36,10055,3,,1,0,B,407973.5070151456,,1.0,0.0,B,407973.5070151456
3315,3.0,78.11464677306333,45.8117458036116,10.0,12,17.0,1988,0.0,B,B,27,4798,0,30.0,2,8,B,326736.684568007,30.0,2.0,8.0,B,326736.684568007
3316,2.0,63.99237880478072,37.72368710338223,11.0,3,9.0,2015,0.0,B,B,36,6714,2,2672.0,0,2,B,87629.08452614766,,,,,
3317,2.0,63.33370366087868,33.79467170829524,10.0,4,16.0,2014,0.050900058,B,B,43,10621,1,30.0,2,3,B,146350.79671894832,,,,,
3318,3.0,86.10042872905808,,1.0,7,1.0,2015,0.017647053,B,B,2,469,0,,0,0,B,240645.0134685464,,0.0,0.0,B,240645.0134685464
3319,1.0,42.048448135803696,,1.0,19,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,124406.89982559068,,,,,
3320,1.0,39.20873320644662,22.48590715115469,8.0,3,4.0,1960,0.130617806,B,B,39,10418,9,900.0,1,9,B,168504.9599109566,,,,,
3321,1.0,42.88271548966973,21.489374775240208,10.0,22,22.0,2009,0.041116354,B,B,53,14892,4,,1,4,B,168583.50053262233,,,,,
3322,1.0,98.72798986965748,49.78172174316445,22.0,18,24.0,2019,0.050755569,B,B,24,5469,1,145.0,0,1,B,351021.79731139203,145.0,0.0,1.0,B,351021.79731139203
3323,1.0,40.63154102069326,38.7500521252754,7.0,5,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B,131271.92442496275,,,,,
3324,2.0,37.02617194461934,26.02795021311266,6.0,7,9.0,1967,0.341071945,B,B,27,5664,48,2300.0,3,11,B,225309.7982469436,2300.0,3.0,11.0,B,225309.7982469436
3325,2.0,46.58357440828002,32.893988210219106,6.0,7,14.0,1975,0.130617806,B,B,39,10418,9,900.0,1,9,B,176796.81210162747,,,,,
3326,2.0,37.61258447703322,25.312739103902768,7.0,11,6.0,1964,0.050272014,B,B,21,4231,14,1020.0,0,3,B,237314.7087391413,1020.0,0.0,3.0,B,237314.7087391413
3327,2.0,47.883632098926455,30.75015722163163,5.0,3,5.0,1963,0.041124634,B,B,46,9515,5,,1,10,B,222727.1152613897,,1.0,10.0,B,222727.1152613897
3328,1.0,52.539711313761536,,1.0,3,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,118166.47469001103,,,,,
3329,1.0,38.401717346748974,23.09606382176333,8.0,8,18.0,1999,0.090799103,B,B,74,19083,2,,5,15,B,166306.1846047977,,,,,
3330,2.0,44.31634649546092,28.16262653730886,6.0,8,9.0,1963,0.161975568,B,A,31,7010,5,4508.0,3,7,B,226627.3124467789,4508.0,3.0,7.0,B,226627.3124467789
3331,2.0,61.89031921312796,,10.0,10,17.0,2016,0.371148999,B,B,34,7065,1,750.0,2,5,B,168846.56572354506,,,,,
3332,2.0,54.57386125695199,31.60768246798748,11.0,10,16.0,1981,0.019508796,B,B,37,7687,11,176.0,5,5,B,371472.13026920654,176.0,5.0,5.0,B,371472.13026920654
3333,3.0,63.95277149942746,42.56957122779794,6.0,8,9.0,1968,0.135649789,B,B,46,7960,6,350.0,3,11,B,282595.0482116064,350.0,3.0,11.0,B,282595.0482116064
3334,1.0,39.01042662724396,24.832261880969405,8.0,3,12.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,174164.8673895877,,,,,
3335,3.0,66.68196763228052,39.434422541091536,8.0,4,12.0,1983,0.049637257,B,B,34,7759,0,229.0,1,3,B,345232.2823157215,229.0,1.0,3.0,B,345232.2823157215
3336,2.0,72.68384669082198,34.00072193546637,12.0,14,16.0,2015,0.386771659,B,B,5,1135,0,,0,0,A,162953.4315163191,,,,,
3337,3.0,85.14643873787952,45.07118052269968,10.0,8,22.0,2009,0.025609157,B,B,33,5261,0,240.0,3,1,B,321975.364370798,240.0,3.0,1.0,B,321975.364370798
3338,3.0,76.15785847843533,44.383693609413406,9.0,17,22.0,1986,0.23861713,B,B,26,3889,6,705.0,3,6,B,423176.9148783047,705.0,3.0,6.0,B,423176.9148783047
3339,2.0,56.667701041383886,31.08152903203649,8.0,12,12.0,1979,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B,185190.98447279973,,,,,
3340,2.0,67.31548432177759,,0.0,13,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,185162.63058995688,,,,,
3341,3.0,84.98513635735254,48.55251140877402,11.0,11,15.0,2016,0.038692987,B,B,28,6533,1,1015.0,2,5,B,270486.03774432203,1015.0,2.0,5.0,B,270486.03774432203
3342,3.0,81.19288913627011,49.7361506273577,10.0,6,14.0,1996,0.041365446,B,B,31,5569,0,,1,4,B,286817.23361344263,,1.0,4.0,B,286817.23361344263
3343,2.0,60.29316862466014,61.785470297220606,1.0,3,24.0,2017,0.072157581,B,B,2,629,1,,0,0,A,171855.58458209818,,,,,
3344,2.0,45.85262760467688,27.61646719698443,5.0,5,5.0,1962,0.200146802,B,B,23,3975,8,770.0,2,0,B,211968.63294441285,,,,,
3345,2.0,50.93374573178962,31.355553743648773,6.0,12,12.0,1969,0.0,B,B,33,7425,1,,2,5,B,255170.9490946109,,2.0,5.0,B,255170.9490946109
3346,2.0,43.752665826427815,30.93007154771562,5.0,7,5.0,1963,0.122190486,B,B,25,4724,2,1308.0,1,3,B,149246.65614854684,,,,,
3347,2.0,65.81850588269664,,10.0,10,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,165908.6820551602,,,,,
3348,3.0,65.6887569262101,40.91489734323087,8.0,15,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,227554.01693050613,30.0,2.0,4.0,B,227554.01693050613
3349,2.0,47.994454231859685,31.20536784187404,5.0,2,5.0,1962,0.200146802,B,B,23,3975,8,770.0,2,0,B,217202.0647547285,770.0,2.0,0.0,B,217202.0647547285
3350,2.0,57.26715347483897,32.64569555984214,8.0,5,12.0,1982,0.313924552,B,B,22,4625,11,3855.0,2,10,B,289152.4257645959,3855.0,2.0,10.0,B,289152.4257645959
3351,1.0,48.80469788550874,,1.0,15,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,137906.39321219068,,,,,
3352,1.0,36.70391320540959,39.552947356156814,1.0,18,1.0,2015,0.041124634,B,B,46,9515,5,,1,10,B,212075.6697646569,,,,,
3353,1.0,41.78056366967231,22.92237561879573,8.0,3,10.0,1997,0.0,B,B,30,5562,0,,0,5,A,176590.28782155734,,,,,
3354,1.0,37.41961469220545,21.60969006737473,9.0,9,12.0,1967,0.178916796,B,B,18,3594,4,192.0,1,5,B,183301.877175707,,,,,
3355,2.0,51.11617572890622,34.838481094861734,8.0,14,17.0,2001,0.069753361,B,B,53,13670,4,,1,11,B,239710.6277835164,,1.0,11.0,B,239710.6277835164
3356,1.0,45.752492669391366,,1.0,16,17.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,258113.6951670684,176.0,5.0,5.0,B,258113.6951670684
3357,3.0,76.84117436017766,49.20200800605886,10.0,4,16.0,1985,0.049637257,B,B,34,7759,0,229.0,1,3,B,352671.4297063973,229.0,1.0,3.0,B,352671.4297063973
3358,3.0,61.83520734983115,42.12372360153435,5.0,3,9.0,1974,0.006076152,B,B,30,5285,0,645.0,6,6,B,225009.78409158933,645.0,6.0,6.0,B,225009.78409158933
3359,1.0,36.03186083865487,22.604336605582407,6.0,9,9.0,1978,0.300322518,B,B,52,10311,6,,1,9,B,176725.75615604085,,,,,
3360,1.0,29.415989887335463,17.882256845297555,6.0,8,9.0,1976,0.127375905,B,B,43,8429,3,,3,9,B,143682.03447952564,,,,,
3361,2.0,51.99376656219807,31.47211920395123,8.0,8,17.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,249749.51343340223,,5.0,15.0,B,249749.51343340223
3362,1.0,35.585538491189936,30.738631757091888,1.0,6,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B,62980.77902384388,,,,,
3363,1.0,38.23094355845482,21.278549595735814,8.0,6,16.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,199513.69316975863,,,,,
3364,2.0,47.13256918301177,31.806552267557567,6.0,10,9.0,1976,0.037177818,B,B,52,11217,1,2300.0,1,7,B,210293.0338816681,,,,,
3365,2.0,49.17689982438844,33.35962820317148,6.0,9,9.0,1973,0.038692987,B,B,28,6533,1,1015.0,2,5,B,227406.13581117964,1015.0,2.0,5.0,B,227406.13581117964
3366,3.0,72.36058650796198,40.11180745269117,9.0,8,16.0,1984,0.175054867,B,B,36,10055,3,,1,0,B,301664.0786724052,,1.0,0.0,B,301664.0786724052
3367,2.0,62.07736153360773,30.245201154671136,11.0,8,15.0,2010,0.041116354,B,B,53,14892,4,,1,4,B,235040.2319663037,,1.0,4.0,B,235040.2319663037
3368,3.0,60.43421104434329,42.71739968925025,6.0,10,9.0,1969,0.089039719,B,B,33,7976,5,,0,11,B,294961.801162295,,0.0,11.0,B,294961.801162295
3369,1.0,35.44081505836585,19.319682724127173,6.0,10,9.0,1970,0.0,B,B,47,11319,0,1145.0,3,5,B,168032.8895157951,,,,,
3370,2.0,60.672158793393294,37.82688024849328,11.0,8,14.0,2008,0.041116354,B,B,53,14892,4,,1,4,B,212008.68139878183,,,,,
3371,2.0,51.430743962145634,28.62753938550459,9.0,4,12.0,1978,0.319809354,B,B,25,4756,16,2857.0,5,8,B,246620.76844584392,2857.0,5.0,8.0,B,246620.76844584392
3372,3.0,70.31956302386624,47.14436789524447,8.0,4,5.0,1955,0.006076152,B,B,30,5285,0,645.0,6,6,B,303229.29080628685,645.0,6.0,6.0,B,303229.29080628685
3373,2.0,42.76891220343784,26.9253154115545,6.0,12,12.0,1969,0.175054867,B,B,36,10055,3,,1,0,B,189307.6290740566,,,,,
3374,3.0,70.22341050012659,42.70377172539544,8.0,7,12.0,1971,0.0,B,B,30,7538,87,4702.0,5,5,B,561876.2025273731,4702.0,5.0,5.0,B,561876.2025273731
3375,2.0,49.07976002536208,33.94850307588495,5.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,171652.37447541227,,,,,
3376,3.0,71.04599151212591,52.83643260253072,7.0,3,5.0,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B,286325.09704561083,2857.0,5.0,8.0,B,286325.09704561083
3377,1.0,33.68927319144135,23.16828723107589,5.0,4,5.0,1969,0.130617806,B,B,39,10418,9,900.0,1,9,B,151516.83648765384,,,,,
3378,1.0,42.8402414958606,,0.0,7,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,148124.69811330663,,,,,
3379,1.0,41.834327134182274,23.07515691079518,7.0,8,17.0,2010,0.371148999,B,B,34,7065,1,750.0,2,5,B,164924.3145594019,,,,,
3380,3.0,84.12878565363198,59.88505515046151,11.0,4,5.0,1939,0.21843974,B,B,21,4472,6,1450.0,4,7,A,321488.5604491587,1450.0,4.0,7.0,A,321488.5604491587
3381,1.0,34.01522423558423,21.14091547170813,6.0,8,9.0,1974,0.050900058,B,B,43,10621,1,30.0,2,3,B,166193.39026655257,,,,,
3382,3.0,73.42051633735495,43.07092260402399,10.0,5,10.0,2000,0.041116354,B,B,53,14892,4,,1,4,B,243472.64352463715,,1.0,4.0,B,243472.64352463715
3383,1.0,36.212205062387866,19.45576228866993,5.0,9,9.0,1964,0.038692987,B,B,28,6533,1,1015.0,2,5,B,152517.08055005525,,,,,
3384,1.0,35.714199387614286,23.603388310163112,6.0,3,9.0,1970,0.43788524,B,B,23,5735,3,1084.0,0,5,B,161307.525553652,,,,,
3385,2.0,51.23135120549297,34.104844076180484,8.0,13,17.0,1989,0.265088676,B,B,37,5288,0,1937.0,3,2,B,267947.675854324,1937.0,3.0,2.0,B,267947.675854324
3386,2.0,43.03282305246309,30.70978355160813,5.0,1,5.0,1961,0.16909109,B,B,19,3856,10,,2,5,B,203691.22703646225,,,,,
3387,1.0,40.44683742009196,39.778743634360296,1.0,15,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,129760.3256739497,,,,,
3388,2.0,44.08674387789609,32.78429852407939,5.0,3,9.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B,181979.49545356305,,,,,
3389,2.0,54.58973109275952,34.23703394205493,8.0,11,12.0,1981,0.300322518,B,B,52,10311,6,,1,9,B,227219.61935280712,,1.0,9.0,B,227219.61935280712
3390,2.0,50.83332640945035,50.75147863447226,10.0,7,17.0,2018,0.034656082,B,B,0,168,0,,0,0,B,115339.70199036394,,,,,
3391,3.0,70.36385158036377,47.86182442962382,7.0,3,3.0,1952,0.16909109,B,B,19,3856,10,,2,5,B,259143.17475419145,,2.0,5.0,B,259143.17475419145
3392,1.0,42.112321173633816,,1.0,17,24.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,198877.35121108324,,,,,
3393,1.0,37.49633570051756,38.96470388895918,10.0,7,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,105567.29655620578,,,,,
3394,1.0,41.71461934415441,19.146593824611237,9.0,9,16.0,1975,0.050755569,B,B,24,5469,1,145.0,0,1,B,177417.49187731018,,,,,
3395,2.0,45.41158989932507,26.362051603764023,5.0,6,5.0,1964,0.000995363,B,B,42,7651,1,,1,5,B,169275.38441957993,,,,,
3396,1.0,46.16644398884274,19.112970386622152,8.0,5,16.0,2007,0.0,B,B,33,7425,1,,2,5,B,238829.73247964212,,2.0,5.0,B,238829.73247964212
3397,1.0,39.72681679440174,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,153505.67186908922,,,,,
3398,1.0,30.318472333815297,20.62470361033536,5.0,2,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,154154.1164650999,,,,,
3399,1.0,31.85963843403368,21.03680907831653,5.0,10,9.0,1969,0.069660344,B,B,31,6119,4,,1,2,B,177936.02049782313,,,,,
3400,2.0,46.41638144536218,28.571707355730062,5.0,5,5.0,1961,0.225824954,A,B,41,6558,7,1548.0,3,2,B,159908.9207213924,,,,,
3401,1.0,47.02580319258091,46.611668806551,10.0,10,10.0,2016,0.072157581,B,B,2,629,1,,0,0,A,163231.81782689868,,,,,
3402,1.0,36.97181826425031,18.83324299865248,8.0,4,17.0,2016,0.034656082,B,B,0,168,0,,0,0,B,73883.84237138637,,,,,
3403,1.0,47.90859587438258,,1.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,135358.4633179136,,,,,
3404,2.0,56.558777603290366,57.557226978983365,1.0,3,4.0,1977,0.005767451,B,B,1,388,0,,0,0,B,91929.69574765462,,,,,
3405,1.0,33.177617647496504,19.8699755008758,7.0,5,8.0,1960,0.006076152,B,B,30,5285,0,645.0,6,6,B,165008.5771281345,,,,,
3406,2.0,52.48691114209408,33.862829293596256,9.0,3,17.0,2013,0.075778755,B,B,6,1437,3,,0,2,B,132721.50561697944,,,,,
3407,1.0,33.19948565923897,19.296583035331647,5.0,5,4.0,1964,0.036122292,B,B,24,4378,0,1036.0,1,1,B,145230.74373991432,,,,,
3408,3.0,77.81838153683962,47.22100655935496,10.0,18,17.0,1992,0.194489265,B,B,47,8004,3,125.0,3,5,B,320187.32928274845,125.0,3.0,5.0,B,320187.32928274845
3409,1.0,36.35516544834022,24.970790725175675,9.0,7,9.0,1979,0.100455735,B,B,43,7227,0,,1,6,A,164872.17808526356,,,,,
3410,2.0,61.6727478162871,38.10303352147543,10.0,19,14.0,1996,0.0,B,B,30,5562,0,,0,5,A,234099.86622539436,,0.0,5.0,A,234099.86622539436
3411,1.0,39.923867248833545,22.676758574931373,10.0,24,22.0,1999,0.101872465,B,B,23,4583,3,,3,3,B,184485.9210269217,,,,,
3412,2.0,54.85110563000556,34.871861464135776,8.0,13,14.0,1989,0.0,B,B,39,8647,0,810.0,0,5,B,257885.16172996283,810.0,0.0,5.0,B,257885.16172996283
3413,4.0,85.73080337689314,58.53535942724631,9.0,7,9.0,1963,0.319809354,B,B,25,4756,16,2857.0,5,8,B,462278.4628131569,2857.0,5.0,8.0,B,462278.4628131569
3414,3.0,77.46984778227473,48.75685439704228,9.0,3,6.0,1957,0.309479124,B,B,35,7715,4,990.0,0,6,B,293459.2054442564,990.0,0.0,6.0,B,293459.2054442564
3415,2.0,51.53821962936318,30.781934240698728,8.0,8,16.0,1982,0.002211665,B,B,39,7614,3,,1,5,A,274234.676022338,,1.0,5.0,A,274234.676022338
3416,1.0,45.12647318813007,,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,131226.51132472823,,,,,
3417,3.0,61.60514234055498,40.43687883343503,6.0,7,9.0,1974,0.0077202819999999,B,B,38,4788,2,,0,4,B,280968.4588396874,,0.0,4.0,B,280968.4588396874
3418,2.0,61.97785561861604,32.55571655102211,12.0,15,17.0,2012,0.007122317,B,B,1,264,0,,0,1,B,97664.22020505842,,,,,
3419,2.0,55.278956541627466,33.81340954842239,9.0,5,16.0,1978,0.101872465,B,B,23,4583,3,,3,3,B,242275.32422713804,,3.0,3.0,B,242275.32422713804
3420,1.0,44.99849934839583,43.81725030793103,10.0,12,17.0,2016,0.127375905,B,B,43,8429,3,,3,9,B,214178.86239697825,,3.0,9.0,B,214178.86239697825
3421,1.0,31.53825996617848,20.009311921083874,6.0,5,5.0,1966,0.122090347,B,B,29,6566,7,1894.0,4,0,B,145803.82822648005,,,,,
3422,1.0,39.58245997961789,23.033129480210857,10.0,13,12.0,1974,0.012338886,B,B,35,5776,1,2078.0,2,4,B,169161.77987611492,,,,,
3423,2.0,45.745545618308846,31.99876171659317,5.0,4,9.0,1972,0.118537385,B,B,30,6207,1,1183.0,1,0,B,189212.7976444236,,,,,
3424,2.0,51.87757581829592,30.075022452197253,6.0,3,9.0,1974,0.265088676,B,B,37,5288,0,1937.0,3,2,B,170229.26840089573,,,,,
3425,2.0,53.317371927609024,,1.0,11,17.0,1977,0.034656082,B,B,0,168,0,,0,0,B,109890.13902023555,,,,,
3426,1.0,45.351351977550586,39.476467889930746,9.0,9,20.0,2003,0.111627393,B,B,50,12238,8,1970.0,2,3,B,260476.11895901032,1970.0,2.0,3.0,B,260476.11895901032
3427,3.0,84.81047935513917,,1.0,13,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,269295.3402883531,,0.0,1.0,B,269295.3402883531
3428,2.0,45.94929008673522,29.817768582724952,5.0,4,5.0,1964,0.265088676,B,B,37,5288,0,1937.0,3,2,B,194240.534503046,,,,,
3429,1.0,35.571791091075006,17.086576252489294,7.0,8,8.0,1963,0.200146802,B,B,23,3975,8,770.0,2,0,B,237726.26150693264,770.0,2.0,0.0,B,237726.26150693264
3430,3.0,71.73711251998434,45.7240382130091,8.0,12,17.0,2004,0.019508796,B,B,37,7687,11,176.0,5,5,B,506353.57768353575,176.0,5.0,5.0,B,506353.57768353575
3431,3.0,83.23741453792914,83.98179690845856,1.0,5,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A,195491.30602548897,,,,,
3432,3.0,77.41364294803941,44.89403856453864,12.0,4,17.0,2003,0.313924552,B,B,22,4625,11,3855.0,2,10,B,537669.791911739,3855.0,2.0,10.0,B,537669.791911739
3433,2.0,39.83197570488014,27.608731963680967,6.0,11,12.0,1969,0.040242764,B,B,25,3478,11,2729.0,3,1,B,208323.43117251663,,,,,
3434,1.0,43.37157568747282,,1.0,18,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,109463.90799467971,,,,,
3435,3.0,68.39160764348574,44.83579832472432,9.0,10,25.0,2006,0.161975568,B,A,31,7010,5,4508.0,3,7,B,460488.6708021399,4508.0,3.0,7.0,B,460488.6708021399
3436,1.0,37.35920418245919,,1.0,12,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,105541.16725321904,,,,,
3437,3.0,67.51234550612159,50.54720037713946,8.0,3,5.0,1964,0.149666373,B,B,22,4789,2,4087.0,4,1,B,85944.15822530632,,,,,
3438,2.0,48.80465326504427,30.48934022271955,6.0,11,14.0,1975,0.012338886,B,B,35,5776,1,2078.0,2,4,B,190214.5229210285,,,,,
3439,3.0,82.14733801651037,,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,222068.37059764887,540.0,0.0,0.0,B,222068.37059764887
3440,1.0,33.93883390216411,20.05232346919313,5.0,1,5.0,1968,0.150817539,B,B,16,3433,4,2643.0,4,5,B,141183.02286365163,,,,,
3441,2.0,71.41874288881117,65.9722018619096,1.0,2,1.0,2015,0.011654127,B,B,4,915,0,,0,0,B,162604.89419741338,,,,,
3442,3.0,76.08138991918341,49.38794859036171,10.0,10,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B,276552.4131168928,30.0,2.0,4.0,B,276552.4131168928
3443,3.0,82.80487248617537,80.21855511146731,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,240222.7462223191,540.0,0.0,0.0,B,240222.7462223191
3444,2.0,41.62674001191515,31.335463674710716,5.0,2,8.0,1964,0.174739084,B,B,17,3379,9,100.0,0,3,B,247070.1156697232,100.0,0.0,3.0,B,247070.1156697232
3445,2.0,64.24302326607257,30.39271212890917,1.0,12,12.0,2016,0.017647053,B,B,2,469,0,,0,0,B,181108.6708313946,,,,,
3446,3.0,84.15908933380875,51.32097772665549,11.0,14,14.0,2009,0.0,B,B,47,11319,0,1145.0,3,5,B,408749.083579995,1145.0,3.0,5.0,B,408749.083579995
3447,2.0,44.69226161495169,28.34016826795331,5.0,3,5.0,1962,0.006076152,B,B,30,5285,0,645.0,6,6,B,175058.64514835118,,,,,
3448,2.0,56.33123218687065,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,222498.9984215088,,0.0,1.0,B,222498.9984215088
3449,2.0,47.87576116523475,30.596350975961155,6.0,5,12.0,1969,0.019508796,B,B,37,7687,11,176.0,5,5,B,263780.3749025311,176.0,5.0,5.0,B,263780.3749025311
3450,1.0,44.84661603993267,21.44912810005048,9.0,20,25.0,2007,0.000991363,B,B,33,6783,3,,1,9,B,273490.87992599147,,1.0,9.0,B,273490.87992599147
3451,2.0,45.05356772641971,31.506606390262,5.0,2,5.0,1959,0.161975568,B,A,31,7010,5,4508.0,3,7,B,184191.10086742984,,,,,
3452,1.0,42.05353516072653,24.087096210380345,10.0,11,22.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,179540.43657368547,,,,,
3453,2.0,64.29331306081552,34.595899154745496,14.0,3,1.0,1977,0.01405792,B,B,1,290,0,,0,0,B,113047.96588658296,,,,,
3454,4.0,82.62371655423125,60.54168158407016,7.0,3,7.0,1960,0.460556389,B,B,20,4386,14,,1,5,B,380689.4712641009,,1.0,5.0,B,380689.4712641009
3455,2.0,44.07233738009608,28.72687873483661,6.0,4,9.0,1973,0.282797669,B,B,33,8667,2,,0,6,B,207006.72436208656,,,,,
